FID,CommonName,ScientificName,RecordDate,Easting_MGA,Northing_MGA,individualCount,coordinateUncertaintyInMeters,geodeticDatum,Data Resource Name,Location 1
39322,Dwarf Skink,Menetia greyii,10/08/2013,149.11,-35.3951,1,10,GDA94,ACT Wildlife Atlas,"(-35.3951, 149.11)"
39323,Dwarf Skink,Menetia greyii,9/03/2013,149.182,-35.1665,1,10,GDA94,ACT Wildlife Atlas,"(-35.1665, 149.182)"
39457,Boulenger's Skink,Morethia boulengeri,16/10/2014,149.181,-35.3725,1,10,GDA94,ACT Wildlife Atlas,"(-35.3725, 149.181)"
39458,Boulenger's Skink,Morethia boulengeri,12/01/2014,149.122,-35.2134,1,10,GDA94,ACT Wildlife Atlas,"(-35.2134, 149.122)"
39459,Boulenger's Skink,Morethia boulengeri,30/10/2014,149.13,-35.2121,1,10,GDA94,ACT Wildlife Atlas,"(-35.2121, 149.13)"
39460,Boulenger's Skink,Morethia boulengeri,26/11/2014,149.179,-35.1921,1,10,GDA94,ACT Wildlife Atlas,"(-35.1921, 149.179)"
39461,Boulenger's Skink,Morethia boulengeri,27/10/2014,149.179,-35.1921,1,10,GDA94,ACT Wildlife Atlas,"(-35.1921, 149.179)"
39462,Boulenger's Skink,Morethia boulengeri,26/11/2014,149.178,-35.1919,1,10,GDA94,ACT Wildlife Atlas,"(-35.1919, 149.178)"
39463,Boulenger's Skink,Morethia boulengeri,31/10/2014,149.178,-35.1919,1,10,GDA94,ACT Wildlife Atlas,"(-35.1919, 149.178)"
39464,Boulenger's Skink,Morethia boulengeri,27/10/2014,149.178,-35.1919,1,10,GDA94,ACT Wildlife Atlas,"(-35.1919, 149.178)"
40544,Delicate Skink,Lampropholis delicata,31/10/2013,149.131,-35.2313,1,10,GDA94,ACT Wildlife Atlas,"(-35.2313, 149.131)"
40545,Delicate Skink,Lampropholis delicata,31/10/2013,149.176,-35.1874,1,10,GDA94,ACT Wildlife Atlas,"(-35.1874, 149.176)"
40546,Delicate Skink,Lampropholis delicata,11/04/2013,149.183,-35.2026,1,10,GDA94,ACT Wildlife Atlas,"(-35.2026, 149.183)"
40547,Delicate Skink,Lampropholis delicata,18/12/2013,149.181,-35.183,1,10,GDA94,ACT Wildlife Atlas,"(-35.183, 149.181)"
40548,Spotted Grass Skink,Lampropholis guichenoti,30/10/2013,149.142,-35.3567,1,10,GDA94,ACT Wildlife Atlas,"(-35.3567, 149.142)"
40549,Spotted Grass Skink,Lampropholis guichenoti,13/11/2013,149.141,-35.3589,1,10,GDA94,ACT Wildlife Atlas,"(-35.3589, 149.141)"
40550,Spotted Grass Skink,Lampropholis guichenoti,14/11/2013,149.11,-35.3951,1,10,GDA94,ACT Wildlife Atlas,"(-35.3951, 149.11)"
40551,Spotted Grass Skink,Lampropholis guichenoti,14/11/2013,149.11,-35.3956,1,10,GDA94,ACT Wildlife Atlas,"(-35.3956, 149.11)"
40552,Spotted Grass Skink,Lampropholis guichenoti,13/11/2013,149.142,-35.3576,1,10,GDA94,ACT Wildlife Atlas,"(-35.3576, 149.142)"
40373,Delicate Skink,Lampropholis delicata,17/10/2013,149.044,-35.2597,1,10,GDA94,ACT Wildlife Atlas,"(-35.2597, 149.044)"
40374,Delicate Skink,Lampropholis delicata,23/10/2013,149.173,-35.2847,1,10,GDA94,ACT Wildlife Atlas,"(-35.2847, 149.173)"
40375,Delicate Skink,Lampropholis delicata,28/10/2013,149.128,-35.2291,1,10,GDA94,ACT Wildlife Atlas,"(-35.2291, 149.128)"
40376,Delicate Skink,Lampropholis delicata,13/11/2013,149.175,-35.1872,1,10,GDA94,ACT Wildlife Atlas,"(-35.1872, 149.175)"
40377,Delicate Skink,Lampropholis delicata,13/11/2013,149.183,-35.2024,1,10,GDA94,ACT Wildlife Atlas,"(-35.2024, 149.183)"
40378,Delicate Skink,Lampropholis delicata,21/11/2013,149.186,-35.3728,1,10,GDA94,ACT Wildlife Atlas,"(-35.3728, 149.186)"
40379,Delicate Skink,Lampropholis delicata,10/03/2013,149.175,-35.1875,1,10,GDA94,ACT Wildlife Atlas,"(-35.1875, 149.175)"
40380,Delicate Skink,Lampropholis delicata,23/10/2013,149.173,-35.2849,1,10,GDA94,ACT Wildlife Atlas,"(-35.2849, 149.173)"
40381,Delicate Skink,Lampropholis delicata,22/10/2013,149.18,-35.183,1,10,GDA94,ACT Wildlife Atlas,"(-35.183, 149.18)"
39324,Dwarf Skink,Menetia greyii,24/10/2013,149.107,-35.3951,1,10,GDA94,ACT Wildlife Atlas,"(-35.3951, 149.107)"
39325,Dwarf Skink,Menetia greyii,14/12/2012,149.17,-35.2859,1,10,GDA94,ACT Wildlife Atlas,"(-35.2859, 149.17)"
39326,Dwarf Skink,Menetia greyii,23/10/2013,149.17,-35.2859,1,10,GDA94,ACT Wildlife Atlas,"(-35.2859, 149.17)"
39327,Dwarf Skink,Menetia greyii,13/11/2013,149.17,-35.2859,1,10,GDA94,ACT Wildlife Atlas,"(-35.2859, 149.17)"
39328,Dwarf Skink,Menetia greyii,14/11/2013,149.242,-35.4391,1,10,GDA94,ACT Wildlife Atlas,"(-35.4391, 149.242)"
39329,Dwarf Skink,Menetia greyii,10/03/2013,149.185,-35.1861,1,10,GDA94,ACT Wildlife Atlas,"(-35.1861, 149.185)"
39330,Dwarf Skink,Menetia greyii,31/10/2013,149.185,-35.1861,1,10,GDA94,ACT Wildlife Atlas,"(-35.1861, 149.185)"
39331,Dwarf Skink,Menetia greyii,23/10/2013,149.17,-35.2866,1,10,GDA94,ACT Wildlife Atlas,"(-35.2866, 149.17)"
39332,Dwarf Skink,Menetia greyii,31/10/2013,149.191,-35.2074,1,10,GDA94,ACT Wildlife Atlas,"(-35.2074, 149.191)"
39333,Dwarf Skink,Menetia greyii,13/11/2013,149.141,-35.3598,1,10,GDA94,ACT Wildlife Atlas,"(-35.3598, 149.141)"
40409,Delicate Skink,Lampropholis delicata,30/10/2013,149.177,-35.1642,1,10,GDA94,ACT Wildlife Atlas,"(-35.1642, 149.177)"
40410,Delicate Skink,Lampropholis delicata,31/10/2013,149.177,-35.1642,1,10,GDA94,ACT Wildlife Atlas,"(-35.1642, 149.177)"
40411,Delicate Skink,Lampropholis delicata,13/11/2013,149.13,-35.2309,1,10,GDA94,ACT Wildlife Atlas,"(-35.2309, 149.13)"
40412,Delicate Skink,Lampropholis delicata,16/11/2012,149.183,-35.2024,1,10,GDA94,ACT Wildlife Atlas,"(-35.2024, 149.183)"
40413,Delicate Skink,Lampropholis delicata,16/11/2012,149.177,-35.1644,1,10,GDA94,ACT Wildlife Atlas,"(-35.1644, 149.177)"
40414,Delicate Skink,Lampropholis delicata,10/03/2013,149.175,-35.1872,1,10,GDA94,ACT Wildlife Atlas,"(-35.1872, 149.175)"
40415,Delicate Skink,Lampropholis delicata,10/03/2013,149.18,-35.1828,1,10,GDA94,ACT Wildlife Atlas,"(-35.1828, 149.18)"
40416,Delicate Skink,Lampropholis delicata,24/10/2013,149.175,-35.1872,1,10,GDA94,ACT Wildlife Atlas,"(-35.1872, 149.175)"
40417,Delicate Skink,Lampropholis delicata,24/10/2013,149.192,-35.2072,1,10,GDA94,ACT Wildlife Atlas,"(-35.2072, 149.192)"
40553,Spotted Grass Skink,Lampropholis guichenoti,13/11/2013,149.17,-35.2866,1,10,GDA94,ACT Wildlife Atlas,"(-35.2866, 149.17)"
40554,Spotted Grass Skink,Lampropholis guichenoti,19/11/2012,149.246,-35.45,1,10,GDA94,ACT Wildlife Atlas,"(-35.45, 149.246)"
40555,Spotted Grass Skink,Lampropholis guichenoti,13/11/2013,149.145,-35.3617,1,10,GDA94,ACT Wildlife Atlas,"(-35.3617, 149.145)"
40556,Spotted Grass Skink,Lampropholis guichenoti,13/11/2013,149.141,-35.3589,1,10,GDA94,ACT Wildlife Atlas,"(-35.3589, 149.141)"
40557,Spotted Grass Skink,Lampropholis guichenoti,21/11/2013,149.141,-35.3589,1,10,GDA94,ACT Wildlife Atlas,"(-35.3589, 149.141)"
40558,Spotted Grass Skink,Lampropholis guichenoti,13/11/2013,149.138,-35.3548,1,10,GDA94,ACT Wildlife Atlas,"(-35.3548, 149.138)"
40559,Spotted Grass Skink,Lampropholis guichenoti,15/11/2013,149.176,-35.1639,1,10,GDA94,ACT Wildlife Atlas,"(-35.1639, 149.176)"
40560,Spotted Grass Skink,Lampropholis guichenoti,11/04/2013,149.183,-35.2024,1,10,GDA94,ACT Wildlife Atlas,"(-35.2024, 149.183)"
40561,Spotted Grass Skink,Lampropholis guichenoti,13/11/2013,149.142,-35.3574,1,10,GDA94,ACT Wildlife Atlas,"(-35.3574, 149.142)"
40382,Delicate Skink,Lampropholis delicata,22/10/2013,149.144,-35.2069,1,10,GDA94,ACT Wildlife Atlas,"(-35.2069, 149.144)"
40383,Delicate Skink,Lampropholis delicata,24/10/2013,149.18,-35.183,1,10,GDA94,ACT Wildlife Atlas,"(-35.183, 149.18)"
40384,Delicate Skink,Lampropholis delicata,11/06/2013,149.186,-35.373,1,10,GDA94,ACT Wildlife Atlas,"(-35.373, 149.186)"
40385,Delicate Skink,Lampropholis delicata,13/11/2013,149.191,-35.2074,1,10,GDA94,ACT Wildlife Atlas,"(-35.2074, 149.191)"
40386,Delicate Skink,Lampropholis delicata,18/12/2013,149.255,-35.4236,1,10,GDA94,ACT Wildlife Atlas,"(-35.4236, 149.255)"
40387,Delicate Skink,Lampropholis delicata,12/02/2013,149.182,-35.1984,1,10,GDA94,ACT Wildlife Atlas,"(-35.1984, 149.182)"
40388,Delicate Skink,Lampropholis delicata,12/04/2012,149.192,-35.2065,1,10,GDA94,ACT Wildlife Atlas,"(-35.2065, 149.192)"
40389,Delicate Skink,Lampropholis delicata,12/07/2012,149.183,-35.2018,1,10,GDA94,ACT Wildlife Atlas,"(-35.2018, 149.183)"
40390,Delicate Skink,Lampropholis delicata,10/01/2013,149.186,-35.3721,1,10,GDA94,ACT Wildlife Atlas,"(-35.3721, 149.186)"
39334,Dwarf Skink,Menetia greyii,29/11/2012,149.255,-35.4487,1,10,GDA94,ACT Wildlife Atlas,"(-35.4487, 149.255)"
39335,Dwarf Skink,Menetia greyii,25/10/2013,149.17,-35.2859,1,10,GDA94,ACT Wildlife Atlas,"(-35.2859, 149.17)"
39336,Dwarf Skink,Menetia greyii,10/03/2013,149.18,-35.1826,1,10,GDA94,ACT Wildlife Atlas,"(-35.1826, 149.18)"
39337,Dwarf Skink,Menetia greyii,13/11/2013,149.171,-35.1878,1,10,GDA94,ACT Wildlife Atlas,"(-35.1878, 149.171)"
39338,Dwarf Skink,Menetia greyii,13/11/2013,149.17,-35.2861,1,10,GDA94,ACT Wildlife Atlas,"(-35.2861, 149.17)"
39339,Dwarf Skink,Menetia greyii,13/11/2013,149.192,-35.2072,1,10,GDA94,ACT Wildlife Atlas,"(-35.2072, 149.192)"
39340,Dwarf Skink,Menetia greyii,10/03/2013,149.175,-35.1828,1,10,GDA94,ACT Wildlife Atlas,"(-35.1828, 149.175)"
39341,Dwarf Skink,Menetia greyii,23/10/2013,149.174,-35.284,1,10,GDA94,ACT Wildlife Atlas,"(-35.284, 149.174)"
39342,Dwarf Skink,Menetia greyii,11/08/2013,149.141,-35.1908,1,10,GDA94,ACT Wildlife Atlas,"(-35.1908, 149.141)"
39343,Dwarf Skink,Menetia greyii,23/10/2013,149.174,-35.2842,1,10,GDA94,ACT Wildlife Atlas,"(-35.2842, 149.174)"
40418,Delicate Skink,Lampropholis delicata,13/11/2013,149.171,-35.188,1,10,GDA94,ACT Wildlife Atlas,"(-35.188, 149.171)"
40419,Delicate Skink,Lampropholis delicata,11/08/2013,149.13,-35.2128,1,10,GDA94,ACT Wildlife Atlas,"(-35.2128, 149.13)"
40420,Delicate Skink,Lampropholis delicata,15/11/2013,149.156,-35.1788,1,10,GDA94,ACT Wildlife Atlas,"(-35.1788, 149.156)"
40421,Delicate Skink,Lampropholis delicata,10/01/2013,149.174,-35.2849,1,10,GDA94,ACT Wildlife Atlas,"(-35.2849, 149.174)"
40422,Delicate Skink,Lampropholis delicata,10/03/2013,149.174,-35.1837,1,10,GDA94,ACT Wildlife Atlas,"(-35.1837, 149.174)"
40423,Delicate Skink,Lampropholis delicata,17/10/2013,149.045,-35.2599,1,10,GDA94,ACT Wildlife Atlas,"(-35.2599, 149.045)"
40424,Delicate Skink,Lampropholis delicata,23/10/2013,149.045,-35.2599,1,10,GDA94,ACT Wildlife Atlas,"(-35.2599, 149.045)"
40425,Delicate Skink,Lampropholis delicata,24/10/2013,149.185,-35.1863,1,10,GDA94,ACT Wildlife Atlas,"(-35.1863, 149.185)"
40426,Delicate Skink,Lampropholis delicata,29/10/2013,149.173,-35.2863,1,10,GDA94,ACT Wildlife Atlas,"(-35.2863, 149.173)"
40562,Spotted Grass Skink,Lampropholis guichenoti,21/11/2013,149.138,-35.3553,1,10,GDA94,ACT Wildlife Atlas,"(-35.3553, 149.138)"
40563,Spotted Grass Skink,Lampropholis guichenoti,22/11/2013,149.141,-35.1915,1,10,GDA94,ACT Wildlife Atlas,"(-35.1915, 149.141)"
40564,Spotted Grass Skink,Lampropholis guichenoti,12/07/2012,149.145,-35.2062,1,10,GDA94,ACT Wildlife Atlas,"(-35.2062, 149.145)"
40565,Spotted Grass Skink,Lampropholis guichenoti,27/11/2012,149.183,-35.2022,1,10,GDA94,ACT Wildlife Atlas,"(-35.2022, 149.183)"
40566,Spotted Grass Skink,Lampropholis guichenoti,13/11/2013,149.143,-35.3571,1,10,GDA94,ACT Wildlife Atlas,"(-35.3571, 149.143)"
40567,Spotted Grass Skink,Lampropholis guichenoti,21/11/2013,149.143,-35.3571,1,10,GDA94,ACT Wildlife Atlas,"(-35.3571, 149.143)"
40568,Spotted Grass Skink,Lampropholis guichenoti,13/11/2013,149.18,-35.3784,1,10,GDA94,ACT Wildlife Atlas,"(-35.3784, 149.18)"
40569,Spotted Grass Skink,Lampropholis guichenoti,12/04/2012,149.185,-35.1863,1,10,GDA94,ACT Wildlife Atlas,"(-35.1863, 149.185)"
40570,Spotted Grass Skink,Lampropholis guichenoti,25/10/2013,149.174,-35.2849,1,10,GDA94,ACT Wildlife Atlas,"(-35.2849, 149.174)"
40391,Delicate Skink,Lampropholis delicata,9/03/2013,149.177,-35.1637,1,10,GDA94,ACT Wildlife Atlas,"(-35.1637, 149.177)"
40392,Delicate Skink,Lampropholis delicata,23/10/2013,149.261,-35.4239,1,10,GDA94,ACT Wildlife Atlas,"(-35.4239, 149.261)"
40393,Delicate Skink,Lampropholis delicata,25/10/2013,149.131,-35.1919,1,10,GDA94,ACT Wildlife Atlas,"(-35.1919, 149.131)"
40394,Delicate Skink,Lampropholis delicata,13/11/2013,149.138,-35.3546,1,10,GDA94,ACT Wildlife Atlas,"(-35.3546, 149.138)"
40395,Delicate Skink,Lampropholis delicata,18/12/2013,149.175,-35.1866,1,10,GDA94,ACT Wildlife Atlas,"(-35.1866, 149.175)"
40396,Delicate Skink,Lampropholis delicata,19/11/2012,149.246,-35.4502,1,10,GDA94,ACT Wildlife Atlas,"(-35.4502, 149.246)"
40397,Delicate Skink,Lampropholis delicata,29/11/2012,149.246,-35.4502,1,10,GDA94,ACT Wildlife Atlas,"(-35.4502, 149.246)"
40398,Delicate Skink,Lampropholis delicata,27/11/2012,149.183,-35.202,1,10,GDA94,ACT Wildlife Atlas,"(-35.202, 149.183)"
40399,Delicate Skink,Lampropholis delicata,12/04/2012,149.183,-35.202,1,10,GDA94,ACT Wildlife Atlas,"(-35.202, 149.183)"
39344,Dwarf Skink,Menetia greyii,11/06/2013,149.17,-35.2859,1,10,GDA94,ACT Wildlife Atlas,"(-35.2859, 149.17)"
39345,Dwarf Skink,Menetia greyii,18/12/2013,149.18,-35.1823,1,10,GDA94,ACT Wildlife Atlas,"(-35.1823, 149.18)"
39346,Dwarf Skink,Menetia greyii,12/11/2012,149.173,-35.2858,1,10,GDA94,ACT Wildlife Atlas,"(-35.2858, 149.173)"
39347,Dwarf Skink,Menetia greyii,11/07/2013,149.183,-35.1663,1,10,GDA94,ACT Wildlife Atlas,"(-35.1663, 149.183)"
39348,Dwarf Skink,Menetia greyii,10/03/2013,149.175,-35.1835,1,10,GDA94,ACT Wildlife Atlas,"(-35.1835, 149.175)"
39349,Dwarf Skink,Menetia greyii,24/10/2013,149.121,-35.3889,1,10,GDA94,ACT Wildlife Atlas,"(-35.3889, 149.121)"
39350,Dwarf Skink,Menetia greyii,24/10/2013,149.121,-35.3892,1,10,GDA94,ACT Wildlife Atlas,"(-35.3892, 149.121)"
39351,Dwarf Skink,Menetia greyii,10/08/2013,149.139,-35.3548,1,10,GDA94,ACT Wildlife Atlas,"(-35.3548, 149.139)"
39352,Dwarf Skink,Menetia greyii,10/03/2013,149.183,-35.2024,1,10,GDA94,ACT Wildlife Atlas,"(-35.2024, 149.183)"
40427,Delicate Skink,Lampropholis delicata,16/11/2012,149.176,-35.1866,1,10,GDA94,ACT Wildlife Atlas,"(-35.1866, 149.176)"
40428,Delicate Skink,Lampropholis delicata,22/11/2012,149.183,-35.2018,1,10,GDA94,ACT Wildlife Atlas,"(-35.2018, 149.183)"
40429,Delicate Skink,Lampropholis delicata,28/11/2012,149.146,-35.3617,1,10,GDA94,ACT Wildlife Atlas,"(-35.3617, 149.146)"
40430,Delicate Skink,Lampropholis delicata,30/11/2012,149.18,-35.1821,1,10,GDA94,ACT Wildlife Atlas,"(-35.1821, 149.18)"
40431,Delicate Skink,Lampropholis delicata,12/07/2012,149.171,-35.1874,1,10,GDA94,ACT Wildlife Atlas,"(-35.1874, 149.171)"
40432,Delicate Skink,Lampropholis delicata,10/03/2013,149.176,-35.1866,1,10,GDA94,ACT Wildlife Atlas,"(-35.1866, 149.176)"
40433,Delicate Skink,Lampropholis delicata,10/01/2013,149.181,-35.3702,1,10,GDA94,ACT Wildlife Atlas,"(-35.3702, 149.181)"
40434,Delicate Skink,Lampropholis delicata,10/03/2013,149.141,-35.1908,1,10,GDA94,ACT Wildlife Atlas,"(-35.1908, 149.141)"
40435,Delicate Skink,Lampropholis delicata,31/10/2013,149.171,-35.1874,1,10,GDA94,ACT Wildlife Atlas,"(-35.1874, 149.171)"
40571,Spotted Grass Skink,Lampropholis guichenoti,12/07/2012,149.105,-35.3869,1,10,GDA94,ACT Wildlife Atlas,"(-35.3869, 149.105)"
40572,Spotted Grass Skink,Lampropholis guichenoti,24/10/2013,149.176,-35.1868,1,10,GDA94,ACT Wildlife Atlas,"(-35.1868, 149.176)"
40573,Spotted Grass Skink,Lampropholis guichenoti,12/02/2013,149.186,-35.1858,1,10,GDA94,ACT Wildlife Atlas,"(-35.1858, 149.186)"
40574,Spotted Grass Skink,Lampropholis guichenoti,13/11/2013,149.146,-35.3624,1,10,GDA94,ACT Wildlife Atlas,"(-35.3624, 149.146)"
40575,Spotted Grass Skink,Lampropholis guichenoti,12/07/2012,149.176,-35.1868,1,10,GDA94,ACT Wildlife Atlas,"(-35.1868, 149.176)"
40576,Spotted Grass Skink,Lampropholis guichenoti,14/11/2013,149.256,-35.4491,1,10,GDA94,ACT Wildlife Atlas,"(-35.4491, 149.256)"
40577,Spotted Grass Skink,Lampropholis guichenoti,14/11/2013,149.105,-35.3875,1,10,GDA94,ACT Wildlife Atlas,"(-35.3875, 149.105)"
40578,Boulenger's Skink,Morethia boulengeri,24/10/2013,149.141,-35.3589,1,10,GDA94,ACT Wildlife Atlas,"(-35.3589, 149.141)"
40579,Boulenger's Skink,Morethia boulengeri,24/10/2013,149.138,-35.3546,1,10,GDA94,ACT Wildlife Atlas,"(-35.3546, 149.138)"
40400,Delicate Skink,Lampropholis delicata,12/07/2012,149.183,-35.202,1,10,GDA94,ACT Wildlife Atlas,"(-35.202, 149.183)"
40401,Delicate Skink,Lampropholis delicata,22/10/2013,149.183,-35.202,1,10,GDA94,ACT Wildlife Atlas,"(-35.202, 149.183)"
40402,Delicate Skink,Lampropholis delicata,22/10/2013,149.145,-35.2062,1,10,GDA94,ACT Wildlife Atlas,"(-35.2062, 149.145)"
40403,Delicate Skink,Lampropholis delicata,29/10/2013,149.145,-35.2062,1,10,GDA94,ACT Wildlife Atlas,"(-35.2062, 149.145)"
40404,Delicate Skink,Lampropholis delicata,10/01/2013,149.174,-35.2844,1,10,GDA94,ACT Wildlife Atlas,"(-35.2844, 149.174)"
40405,Delicate Skink,Lampropholis delicata,23/10/2013,149.13,-35.2309,1,10,GDA94,ACT Wildlife Atlas,"(-35.2309, 149.13)"
40406,Delicate Skink,Lampropholis delicata,22/10/2013,149.192,-35.207,1,10,GDA94,ACT Wildlife Atlas,"(-35.207, 149.192)"
40407,Delicate Skink,Lampropholis delicata,28/10/2013,149.129,-35.2289,1,10,GDA94,ACT Wildlife Atlas,"(-35.2289, 149.129)"
40408,Delicate Skink,Lampropholis delicata,24/10/2013,149.177,-35.1642,1,10,GDA94,ACT Wildlife Atlas,"(-35.1642, 149.177)"
39353,Dwarf Skink,Menetia greyii,22/10/2013,149.142,-35.195,1,10,GDA94,ACT Wildlife Atlas,"(-35.195, 149.142)"
39354,Dwarf Skink,Menetia greyii,18/12/2013,149.108,-35.3949,1,10,GDA94,ACT Wildlife Atlas,"(-35.3949, 149.108)"
39355,Dwarf Skink,Menetia greyii,24/10/2013,149.177,-35.1637,1,10,GDA94,ACT Wildlife Atlas,"(-35.1637, 149.177)"
39356,Dwarf Skink,Menetia greyii,18/12/2013,149.181,-35.1821,1,10,GDA94,ACT Wildlife Atlas,"(-35.1821, 149.181)"
39357,Dwarf Skink,Menetia greyii,11/08/2013,149.123,-35.2137,1,10,GDA94,ACT Wildlife Atlas,"(-35.2137, 149.123)"
39358,Dwarf Skink,Menetia greyii,13/11/2013,149.186,-35.1858,1,10,GDA94,ACT Wildlife Atlas,"(-35.1858, 149.186)"
39359,Dwarf Skink,Menetia greyii,18/12/2013,149.108,-35.3949,1,10,GDA94,ACT Wildlife Atlas,"(-35.3949, 149.108)"
39360,Dwarf Skink,Menetia greyii,23/10/2013,149.171,-35.2866,1,10,GDA94,ACT Wildlife Atlas,"(-35.2866, 149.171)"
39361,Dwarf Skink,Menetia greyii,28/10/2013,149.131,-35.2313,1,10,GDA94,ACT Wildlife Atlas,"(-35.2313, 149.131)"
40436,Delicate Skink,Lampropholis delicata,29/10/2013,149.145,-35.2059,1,10,GDA94,ACT Wildlife Atlas,"(-35.2059, 149.145)"
40437,Delicate Skink,Lampropholis delicata,11/04/2013,149.183,-35.2018,1,10,GDA94,ACT Wildlife Atlas,"(-35.2018, 149.183)"
40438,Delicate Skink,Lampropholis delicata,13/11/2013,149.18,-35.3777,1,10,GDA94,ACT Wildlife Atlas,"(-35.3777, 149.18)"
40439,Delicate Skink,Lampropholis delicata,21/11/2013,149.138,-35.3546,1,10,GDA94,ACT Wildlife Atlas,"(-35.3546, 149.138)"
40440,Delicate Skink,Lampropholis delicata,16/11/2012,149.192,-35.2068,1,10,GDA94,ACT Wildlife Atlas,"(-35.2068, 149.192)"
40441,Delicate Skink,Lampropholis delicata,27/11/2012,149.183,-35.202,1,10,GDA94,ACT Wildlife Atlas,"(-35.202, 149.183)"
40442,Delicate Skink,Lampropholis delicata,12/04/2012,149.183,-35.202,1,10,GDA94,ACT Wildlife Atlas,"(-35.202, 149.183)"
40443,Delicate Skink,Lampropholis delicata,10/03/2013,149.176,-35.1868,1,10,GDA94,ACT Wildlife Atlas,"(-35.1868, 149.176)"
40444,Delicate Skink,Lampropholis delicata,10/03/2013,149.135,-35.1982,1,10,GDA94,ACT Wildlife Atlas,"(-35.1982, 149.135)"
40580,Boulenger's Skink,Morethia boulengeri,11/08/2013,149.107,-35.3942,1,10,GDA94,ACT Wildlife Atlas,"(-35.3942, 149.107)"
40581,Boulenger's Skink,Morethia boulengeri,13/11/2013,149.17,-35.2857,1,10,GDA94,ACT Wildlife Atlas,"(-35.2857, 149.17)"
40582,Boulenger's Skink,Morethia boulengeri,18/12/2013,149.12,-35.3883,1,10,GDA94,ACT Wildlife Atlas,"(-35.3883, 149.12)"
40583,Boulenger's Skink,Morethia boulengeri,25/10/2013,149.173,-35.2842,1,10,GDA94,ACT Wildlife Atlas,"(-35.2842, 149.173)"
40584,Boulenger's Skink,Morethia boulengeri,10/08/2013,149.145,-35.3622,1,10,GDA94,ACT Wildlife Atlas,"(-35.3622, 149.145)"
40585,Boulenger's Skink,Morethia boulengeri,23/10/2013,149.044,-35.2595,1,10,GDA94,ACT Wildlife Atlas,"(-35.2595, 149.044)"
40586,Boulenger's Skink,Morethia boulengeri,24/10/2013,149.138,-35.3551,1,10,GDA94,ACT Wildlife Atlas,"(-35.3551, 149.138)"
40587,Boulenger's Skink,Morethia boulengeri,30/10/2013,149.138,-35.3551,1,10,GDA94,ACT Wildlife Atlas,"(-35.3551, 149.138)"
40588,Boulenger's Skink,Morethia boulengeri,10/08/2013,149.141,-35.3596,1,10,GDA94,ACT Wildlife Atlas,"(-35.3596, 149.141)"
39216,Boulenger's Skink,Morethia boulengeri,24/10/2013,149.141,-35.3589,1,10,GDA94,ACT Wildlife Atlas,"(-35.3589, 149.141)"
39217,Boulenger's Skink,Morethia boulengeri,24/10/2013,149.138,-35.3546,1,10,GDA94,ACT Wildlife Atlas,"(-35.3546, 149.138)"
39218,Boulenger's Skink,Morethia boulengeri,11/08/2013,149.107,-35.3942,1,10,GDA94,ACT Wildlife Atlas,"(-35.3942, 149.107)"
39219,Boulenger's Skink,Morethia boulengeri,13/11/2013,149.17,-35.2857,1,10,GDA94,ACT Wildlife Atlas,"(-35.2857, 149.17)"
39220,Boulenger's Skink,Morethia boulengeri,18/12/2013,149.12,-35.3883,1,10,GDA94,ACT Wildlife Atlas,"(-35.3883, 149.12)"
39221,Boulenger's Skink,Morethia boulengeri,25/10/2013,149.173,-35.2842,1,10,GDA94,ACT Wildlife Atlas,"(-35.2842, 149.173)"
39222,Boulenger's Skink,Morethia boulengeri,10/08/2013,149.145,-35.3622,1,10,GDA94,ACT Wildlife Atlas,"(-35.3622, 149.145)"
39223,Boulenger's Skink,Morethia boulengeri,23/10/2013,149.044,-35.2595,1,10,GDA94,ACT Wildlife Atlas,"(-35.2595, 149.044)"
39224,Boulenger's Skink,Morethia boulengeri,24/10/2013,149.138,-35.3551,1,10,GDA94,ACT Wildlife Atlas,"(-35.3551, 149.138)"
39362,Dwarf Skink,Menetia greyii,13/11/2013,149.183,-35.2026,1,10,GDA94,ACT Wildlife Atlas,"(-35.2026, 149.183)"
39363,Bearded Dragon,Pogona barbatus,16/11/2012,149.177,-35.1639,1,10,GDA94,ACT Wildlife Atlas,"(-35.1639, 149.177)"
39364,Eastern Brown Snake,Pseudonaja textilis,24/10/2013,149.156,-35.1784,1,10,GDA94,ACT Wildlife Atlas,"(-35.1784, 149.156)"
39365,Eastern Brown Snake,Pseudonaja textilis,31/10/2013,149.145,-35.2046,1,10,GDA94,ACT Wildlife Atlas,"(-35.2046, 149.145)"
39366,Eastern Brown Snake,Pseudonaja textilis,22/11/2013,149.135,-35.1954,1,10,GDA94,ACT Wildlife Atlas,"(-35.1954, 149.135)"
39367,Eastern Brown Snake,Pseudonaja textilis,17/10/2013,149.068,-35.27,1,10,GDA94,ACT Wildlife Atlas,"(-35.27, 149.068)"
39368,Eastern Brown Snake,Pseudonaja textilis,18/11/2013,149.182,-35.3765,1,10,GDA94,ACT Wildlife Atlas,"(-35.3765, 149.182)"
39369,Shingleback,Tiliqua rugosa,12/02/2013,149.183,-35.2024,1,10,GDA94,ACT Wildlife Atlas,"(-35.2024, 149.183)"
39370,Spotted Grass Frog,Limnodynastes tasmaniensis,15/11/2013,149.182,-35.166,1,10,GDA94,ACT Wildlife Atlas,"(-35.166, 149.182)"
