suburb,columnHeight,columnMaterial,outreach,lampType,latitude,longitude 
CANBERRA CENTRAL (RURAL DIST.),10 metres,ALUMINIUM,NONE,SODIUM VAPOUR HIGH PRESSURE,-35.42446610247317, 149.07207467952747
WATSON,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.23523017622493, 149.1486553953858
LYNEHAM,6.5 metres,STEEL ORDINARY,1.5,COMPACT FLUORESCENT,-35.24269429330629, 149.11724748027277
CITY,4.5 metres,STEEL SPECIAL,NONE,METAL HALIDE,-35.2820202761737, 149.136399369305
CAMPBELL,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.29033696092905, 149.1500857745856
CITY,,UNDERPASS,NONE,METAL HALIDE,-35.28248720432577, 149.13306002985541
CAMPBELL,6.5 metres,STEEL ORDINARY,1.5,LIGHT EMITTING DIODE,-35.286143781570075, 149.1551292702931
BRADDON,6.5 metres,STEEL ORDINARY,NONE,LIGHT EMITTING DIODE,-35.26935586926361, 149.13343706274446
AINSLIE,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.261762047825904, 149.1398288278095
DICKSON,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.25259375985669, 149.1496248602383
DOWNER,6.5 metres,WOODEN POLE,,MERCURY VAPOUR,-35.23812055307535, 149.14223858422852
CAMPBELL,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.287650438690505, 149.1528385725954
DICKSON,11 metres,ALUMINIUM,NONE,LIGHT EMITTING DIODE,-35.25115612262211, 149.13458211518886
CAMPBELL,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.29177031428114, 149.15497439431934
CITY,3 metres,STEEL SPECIAL,0.3,MERCURY HIGH PRESURE FLUORESCE,-35.27811594926153, 149.1318745445882
RUSSELL,9 metres,STEEL ORDINARY,3.0,MERCURY VAPOUR,-35.295324427870824, 149.1473936565391
CANBERRA CENTRAL (RURAL DIST.),6.5 metres,STEEL SPECIAL,0.15,COMPACT FLUORESCENT,-35.287009926567386, 149.1195710005719
CITY,4.5 metres,STEEL ORDINARY,0.6,METAL HALIDE,-35.27708280583492, 149.1304823200617
AINSLIE,6.5 metres,WOODEN POLE,0.6,MERCURY LOW PRESURE FLUORESCEN,-35.42457393532292, 149.07268034214485
CITY,3 metres,STEEL SPECIAL,0.3,MERCURY VAPOUR,-35.27889002484525, 149.12588676450434
AINSLIE,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.25394204615604, 149.15314285689726
ACTON,10.5 metres,STEEL ORDINARY,3.0,SODIUM VAPOUR HIGH PRESSURE TW,-35.27740774494536, 149.11278872816467
CITY,4 metres,ALUMINIUM,NONE,METAL HALIDE,-35.28120349991082, 149.1329209855462
AINSLIE,6.5 metres,STEEL ORDINARY,1.5,SODIUM VAPOUR HIGH PRESSURE,-35.251623237325106, 149.1554966197077
LYNEHAM,6.5 metres,WOODEN POLE,0.5,COMPACT FLUORESCENT,-35.2483984872391, 149.12252607331007
CITY,10.5 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.28149961117529, 149.13675740882803
AINSLIE,9 metres,STEEL ORDINARY,3.0,SODIUM VAPOUR HIGH PRESSURE TW,-35.27434484582452, 149.14546156223133
O'CONNOR,4 metres,STEEL SPECIAL,NONE,METAL HALIDE,-35.2644490959798, 149.12250016711099
BRADDON,9 metres,STEEL ORDINARY,3.0,SODIUM VAPOUR HIGH PRESSURE,-35.27488671379969, 149.13783179215255
AINSLIE,6.5 metres,WOODEN POLE,,COMPACT FLUORESCENT,-35.25360175913355, 149.15488806003867
CANBERRA CENTRAL (RURAL DIST.),3 metres,STEEL SPECIAL,0.3,MERCURY VAPOUR,-35.42446635840133, 149.07157920656923
HACKETT,3.5 metres,STEEL ORDINARY,NONE,COMPACT FLUORESCENT,-35.24342981357304, 149.162288990856
CAMPBELL,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.28541532074294, 149.15584299992176
ACTON,8 metres,STEEL ORDINARY,NONE,METAL HALIDE,-35.29139554623848, 149.11814121862395
CITY,4.5 metres,STEEL SPECIAL,NONE,METAL HALIDE,-35.282725583604176, 149.1366064047477
WATSON,6.5 metres,STEEL ORDINARY,1.5,METAL HALIDE,-35.23229498016644, 149.1600493552687
HACKETT,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.25125900152903, 149.16368373798412
CITY,5 metres,STEEL ORDINARY,3.5,METAL HALIDE,-35.27905319445127, 149.12995293520743
CITY,9 metres,ALUMINIUM,3.0,METAL HALIDE,-35.277695745720685, 149.1322232649744
WATSON,6.5 metres,STEEL ORDINARY,1.5,METAL HALIDE,-35.23089517114673, 149.1597373194494
AINSLIE,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.26122740746658, 149.15087564822412
DICKSON,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.2545560913313, 149.1409718553491
O'CONNOR,3.5 metres,CONCRETE COLUMN,NONE,METAL HALIDE,-35.26239339287096, 149.1172893588585
LYNEHAM,6.5 metres,STEEL ORDINARY,1.5,COMPACT FLUORESCENT,-35.24089979770801, 149.12252643367847
WATSON,6.5 metres,STEEL ORDINARY,1.5,METAL HALIDE,-35.23134518992799, 149.15937754771943
O'CONNOR,6.5 metres,STEEL ORDINARY,1.5,COMPACT FLUORESCENT,-35.25788723958543, 149.12897192943007
DICKSON,10 metres,STEEL ORDINARY,3.7,MERCURY HIGH PRESURE FLUORESCE,-35.24935505046735, 149.13956186143918
DICKSON,12 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.25906827358221, 149.13653442114094
CAMPBELL,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.28964368388393, 149.14944353331086
DOWNER,6.5 metres,STEEL ORDINARY,1.5,COMPACT FLUORESCENT,-35.24353333013065, 149.14297154125705
HACKETT,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.2488516213529, 149.1574542407224
LYNEHAM,10.5 metres,CONCRETE COLUMN,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.24487395940948, 149.1271656787007
LYNEHAM,6.5 metres,STEEL ORDINARY (LANEWAY),0.15,METAL HALIDE,-35.25072181023829, 149.12937268222936
CAMPBELL,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.29158356014197, 149.1557908676311
CITY,10.5 metres,CONCRETE COLUMN,4.3,METAL HALIDE,-35.27752830324248, 149.12924861092006
LYNEHAM,6.5 metres,STEEL ORDINARY,1.5,SODIUM VAPOUR HIGH PRESSURE,-35.23497680368421, 149.12431815743443
CAMPBELL,10.5 metres,STEEL ORDINARY,3.5,LIGHT EMITTING DIODE,-35.28336698372402, 149.1573190948395
WATSON,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.23300469521001, 149.15196463804853
DOWNER,6.5 metres,CONCRETE COLUMN,0.75,COMPACT FLUORESCENT,-35.24413284659126, 149.1460647766621
LYNEHAM,6.5 metres,STEEL ORDINARY,1.5,COMPACT FLUORESCENT,-35.24251685469093, 149.12107853550717
CAMPBELL,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.292546427877724, 149.1524465337555
O'CONNOR,6.5 metres,WOODEN POLE,,COMPACT FLUORESCENT,-35.26020352246267, 149.11457847873518
LYNEHAM,6.5 metres,STEEL ORDINARY,1.5,COMPACT FLUORESCENT,-35.244317668695395, 149.1294942177994
TURNER,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.26696932223248, 149.1220882428522
CITY,9 metres,ALUMINIUM,,METAL HALIDE,-35.27641995962089, 149.13234912081396
AINSLIE,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.26497509484057, 149.1393606147371
ACTON,10 metres,STEEL ORDINARY,NONE,METAL HALIDE,-35.28910575095459, 149.1269311352854
O'CONNOR,10.5 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.25847515452938, 149.12998838902817
CANBERRA CENTRAL (RURAL DIST.),4.5 metres,STEEL SPECIAL,NONE,MERCURY VAPOUR,-35.28067934111973, 149.13223451599097
O'CONNOR,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.26483083241838, 149.12069807476175
DOWNER,6.5 metres,STEEL ORDINARY,1.5,METAL HALIDE,-35.2450823960512, 149.14867390720417
CITY,10.5 metres,CONCRETE COLUMN,3.7,METAL HALIDE,-35.27596072914233, 149.12973932915776
WATSON,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.23702378036375, 149.1476033368128
DICKSON,6.5 metres,WOODEN POLE,1.5,COMPACT FLUORESCENT,-35.25531945924414, 149.1410570757765
CANBERRA CENTRAL (RURAL DIST.),12 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.25784005592173, 149.08979787094046
CANBERRA CENTRAL (RURAL DIST.),6.5 metres,STEEL SPECIAL,0.15,COMPACT FLUORESCENT,-35.285328868598455, 149.0961653172035
O'CONNOR,6.5 metres,STEEL ORDINARY,0.15,COMPACT FLUORESCENT,-35.26296497923028, 149.1254559974764
CANBERRA CENTRAL (RURAL DIST.),4.5 metres,STEEL SPECIAL,NONE,MERCURY VAPOUR,-35.4244662903526, 149.07171133269202
DICKSON,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.254582816696185, 149.1370422737234
CANBERRA CENTRAL (RURAL DIST.),10.5 metres,CONCRETE COLUMN,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.26424440495346, 149.1107230679791
TURNER,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.26579999972384, 149.12803800568025
DOWNER,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.24252315246972, 149.1420672113296
WATSON,6.5 metres,STEEL ORDINARY,1.5,METAL HALIDE,-35.23301536038419, 149.15820116105263
HACKETT,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.24800609951138, 149.16205569445552
CANBERRA CENTRAL (RURAL DIST.),12 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.28344602939547, 149.08845626302042
O'CONNOR,6.5 metres,STEEL ORDINARY,1.5,METAL HALIDE,-35.26369890433542, 149.12237405251832
TURNER,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.27144980232851, 149.12184651150596
O'CONNOR,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.260985555280584, 149.127971252261
O'CONNOR,10.5 metres,CONCRETE COLUMN,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.26008291574347, 149.1270634335949
CITY,6.5 metres,STEEL ORDINARY,NONE,LIGHT EMITTING DIODE,-35.27713142521014, 149.12612152774773
CANBERRA CENTRAL (RURAL DIST.),4.5 metres,STEEL SPECIAL,NONE,MERCURY VAPOUR,-35.27426659175717, 149.0972229595588
HACKETT,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.24826093305841, 149.15527538578857
HACKETT,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.24308607635164, 149.1648568993455
ACTON,12 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.28570442926423, 149.1128161395627
WATSON,6.5 metres,WOODEN POLE,NONE,METAL HALIDE,-35.23697651463309, 149.14610647194345
O'CONNOR,10.5 metres,CONCRETE COLUMN,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.25980880443181, 149.12632970918727
O'CONNOR,10.5 metres,CONCRETE COLUMN,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.26370986487157, 149.11099017179404
HACKETT,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.24497183521885, 149.16458247074087
CITY,12 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.27958838269324, 149.135601255199
HACKETT,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.24663589111593, 149.16766794427738
REID,10.5 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.27819496988477, 149.13876300508457
DICKSON,10.5 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.25117113937629, 149.15364773427646
O'CONNOR,6.5 metres,STEEL ORDINARY,0.15,COMPACT FLUORESCENT,-35.2612096968978, 149.12686603828195
ACTON,8 metres,STEEL ORDINARY,NONE,METAL HALIDE,-35.29063309437991, 149.11777456012274
DICKSON,10.5 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE,-35.25461740965471, 149.133376601601
AINSLIE,10.5 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.26686761119077, 149.13873732010566
CITY,6.5 metres,STEEL ORDINARY,0.75,MERCURY VAPOUR,-35.28568494941774, 149.13087430983947
DICKSON,6.5 metres,WOODEN POLE,,COMPACT FLUORESCENT,-35.25677990216265, 149.13817143445414
LYNEHAM,10.5 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.24263415009825, 149.12485964778892
ACTON,10.5 metres,STEEL ORDINARY,3.0,MERCURY VAPOUR,-35.2895728671301, 149.1272390009667
ACTON,6 metres,STEEL ORDINARY,NONE,METAL HALIDE,-35.29148047187135, 149.11875007245635
CAMPBELL,12 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.30163609725341, 149.17278156423885
CITY,12 metres,STEEL ORDINARY,3.7,MERCURY VAPOUR,-35.28393766144658, 149.13234992446127
DOWNER,10.5 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.24674303002686, 149.15402601563642
WATSON,,STEEL ORDINARY,,MERCURY VAPOUR,-35.42447526295806, 149.07178841321078
CITY,10 metres,STEEL ORDINARY,NONE,SODIUM VAPOUR HIGH PRESSURE,-35.28347787439803, 149.13062015539165
AINSLIE,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.25480581302266, 149.15500712780374
CAMPBELL,12 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.30056265274615, 149.17556637906316
DICKSON,9 metres,WOODEN POLE,3.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.24861740109503, 149.1364772371519
HACKETT,3.5 metres,STEEL ORDINARY,NONE,METAL HALIDE,-35.25135440611358, 149.16479064292102
ACTON,10.5 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.28076098238526, 149.1098387931553
CITY,,BUS SHELTER,NONE,LIGHT EMITTING DIODE,-35.27809703671364, 149.13054733207252
ACTON,12 metres,STEEL ORDINARY,3.7,METAL HALIDE,-35.28652578659244, 149.1197967915712
O'CONNOR,3.5 metres,STEEL ORDINARY,NONE,COMPACT FLUORESCENT,-35.26518628143211, 149.11764592519734
O'CONNOR,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.26368766016791, 149.12473704628303
REID,6.5 metres,WOODEN POLE,0.6,MERCURY VAPOUR,-35.27944536985536, 149.1449401904644
O'CONNOR,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.26043060319218, 149.12893958695108
CITY,4 metres,STEEL ORDINARY,NONE,LIGHT EMITTING DIODE,-35.2795777840213, 149.12616034270053
CANBERRA CENTRAL (RURAL DIST.),12 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.2851830354635, 149.09887153674222
TURNER,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.27125431107043, 149.118173311211
CITY,10.5 metres,STEEL ORDINARY,3.7,METAL HALIDE,-35.28648828873757, 149.13414803675744
HACKETT,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.24858331362851, 149.15969033383448
CAMPBELL,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.2891221829161, 149.16043715531515
LYNEHAM,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.24986863942507, 149.12443737141828
CITY,4.5 metres,STEEL ORDINARY,NONE,METAL HALIDE,-35.27968293292994, 149.1317108094852
O'CONNOR,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.24838985365202, 149.11676371791873
CANBERRA CENTRAL (RURAL DIST.),5 metres,STEEL SPECIAL,NONE,MERCURY VAPOUR,-35.42445678607176, 149.0726582295146
AINSLIE,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.25535637123058, 149.15537036239823
WATSON,3.5 metres,CONCRETE COLUMN,NONE,MERCURY VAPOUR,-35.24058675094678, 149.15440175935586
O'CONNOR,6.5 metres,WOODEN POLE,0.5,COMPACT FLUORESCENT,-35.25319232251802, 149.11254442097552
WATSON,3.5 metres,CONCRETE COLUMN,NONE,MERCURY VAPOUR,-35.24016908927826, 149.15749012695343
LYNEHAM,12 metres,BUS SHELTER,4.5,COMPACT FLUORESCENT,-35.24485714535898, 149.1347224264485
WATSON,12 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.24088360527645, 149.14931801953958
LYNEHAM,6.5 metres,STEEL ORDINARY,1.5,COMPACT FLUORESCENT,-35.23923316420527, 149.11986139275672
CITY,10.5 metres,ALUMINIUM,4.5,METAL HALIDE,-35.28165591784156, 149.13486637894877
AINSLIE,6.5 metres,WOODEN POLE,,COMPACT FLUORESCENT,-35.25391356970499, 149.15145572638818
CITY,10.5 metres,CONCRETE COLUMN,3.7,METAL HALIDE,-35.281957097946, 149.12991479253785
CAMPBELL,12 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.29907345818546, 149.17733735815213
TURNER,9 metres,CONCRETE COLUMN,0.6,METAL HALIDE,-35.26901629447757, 149.12337835239595
TURNER,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.26706488269836, 149.11776354850326
O'CONNOR,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.26227060887757, 149.1161605009494
O'CONNOR,6.5 metres,WOODEN POLE,,COMPACT FLUORESCENT,-35.24802482717945, 149.11817169468185
WATSON,6.5 metres,STEEL ORDINARY,1.5,METAL HALIDE,-35.23502082760292, 149.16123578682274
LYNEHAM,9 metres,STEEL ORDINARY,3.5,METAL HALIDE,-35.24682998922466, 149.13383423489012
WATSON,3.5 metres,CONCRETE COLUMN,NONE,MERCURY VAPOUR,-35.23832706156698, 149.15970753451526
CANBERRA CENTRAL (RURAL DIST.),12 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.28540708519835, 149.09402164356905
CITY,4 metres,STEEL ORDINARY,NONE,METAL HALIDE,-35.28126009146853, 149.1331486757512
CITY,6 metres,ALUMINIUM,0.5,METAL HALIDE,-35.27749189086705, 149.13120331904295
CITY,,BUS SHELTER,NONE,LIGHT EMITTING DIODE,-35.27903297676905, 149.13064801655176
DICKSON,10.5 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.255056356812226, 149.1447687747581
CANBERRA CENTRAL (RURAL DIST.),6.5 metres,STEEL SPECIAL,0.15,COMPACT FLUORESCENT,-35.28637584254149, 149.12174404945694
LYNEHAM,6.5 metres,STEEL ORDINARY (LANEWAY),0.15,COMPACT FLUORESCENT,-35.24807599029645, 149.13040917200115
CAMPBELL,9 metres,STEEL ORDINARY,3.0,METAL HALIDE,-35.289030915214425, 149.1437828410432
DOWNER,12 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.23944990908153, 149.13891399844888
CITY,10 metres,STEEL ORDINARY,NONE,LIGHT EMITTING DIODE,-35.28394128685336, 149.12946182275812
BRADDON,10.5 metres,CONCRETE COLUMN,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.26968492235837, 149.13946513422314
TURNER,10.5 metres,CONCRETE COLUMN,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.2729451083965, 149.1210553210256
DOWNER,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.24530551121299, 149.1454354090503
CITY,4.5 metres,ALUMINIUM,NONE,METAL HALIDE,-35.27886907576456, 149.12738340309954
O'CONNOR,6.5 metres,WOODEN POLE,,COMPACT FLUORESCENT,-35.25465679937694, 149.11123520379834
O'CONNOR,9.5 metres,WOODEN POLE,0.5,COMPACT FLUORESCENT,-35.26145240900589, 149.11338625379372
LYNEHAM,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.24715953894748, 149.12256330303575
O'CONNOR,10.5 metres,CONCRETE COLUMN,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.25898513080736, 149.11848315166708
O'CONNOR,6.5 metres,WOODEN POLE,,COMPACT FLUORESCENT,-35.25566906011365, 149.1240023960823
LYNEHAM,10.5 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.23923423005448, 149.138692740746
BRADDON,9 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.26579160452995, 149.1326013213922
BRADDON,10.5 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.27043524134612, 149.13092795797297
HACKETT,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.25223057754645, 149.16768604665532
AINSLIE,6.5 metres,STEEL ORDINARY,1.5,COMPACT FLUORESCENT,-35.25626142670576, 149.14748672506244
DICKSON,9.5 metres,WOODEN POLE,0.5,COMPACT FLUORESCENT,-35.25546802681684, 149.13436022961696
AINSLIE,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.2621248977987, 149.14307034095776
DICKSON,6.5 metres,WOODEN POLE,0.75,COMPACT FLUORESCENT,-35.25854044786294, 149.1348978042094
LYNEHAM,12 metres,STEEL ORDINARY,4.5,METAL HALIDE,-35.24005383283958, 149.13747876708615
DICKSON,6.5 metres,WOODEN POLE,,COMPACT FLUORESCENT,-35.25145749895521, 149.14158514616113
DOWNER,6.5 metres,WOODEN POLE,0.6,METAL HALIDE,-35.24463200236352, 149.14294997093026
AINSLIE,6.5 metres,STEEL ORDINARY,1.5,METAL HALIDE,-35.25971665264738, 149.15010745641007
CANBERRA CENTRAL (RURAL DIST.),12 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.27931891944019, 149.08637700169035
CITY,10.5 metres,CONCRETE COLUMN,3.7,METAL HALIDE,-35.28459108282711, 149.1320581657258
BRADDON,10.5 metres,CONCRETE COLUMN,3.0,SODIUM VAPOUR HIGH PRESSURE TW,-35.27091033036127, 149.14021059746887
WATSON,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.23649994666358, 149.14616180799078
WATSON,6.5 metres,STEEL ORDINARY,1.5,COMPACT FLUORESCENT,-35.2399077826788, 149.162818234968
BRADDON,3.5 metres,STEEL ORDINARY,NONE,COMPACT FLUORESCENT,-35.26821340513251, 149.1334388418177
DOWNER,10.5 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.24736602824091, 149.15266582655906
CAMPBELL,6.5 metres,STEEL ORDINARY,1.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.30161595694653, 149.17397347349046
LYNEHAM,9 metres,STEEL ORDINARY,3.5,METAL HALIDE,-35.24517567328949, 149.12947743017736
TURNER,9 metres,STEEL ORDINARY,3.0,SODIUM VAPOUR HIGH PRESSURE TW,-35.27377029331056, 149.12601861920666
WATSON,3.5 metres,CONCRETE COLUMN,NONE,METAL HALIDE,-35.2369211617392, 149.14633673753235
CITY,4.5 metres,STEEL SPECIAL,NONE,METAL HALIDE,-35.2830452116963, 149.12540342057846
RUSSELL,9 metres,STEEL ORDINARY,3.0,MERCURY VAPOUR,-35.29534167537888, 149.14650935710506
WATSON,3.5 metres,CONCRETE COLUMN,NONE,MERCURY VAPOUR,-35.23593094293675, 149.15842874282043
O'CONNOR,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.24840111538742, 149.1165641397195
HACKETT,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.2528921548874, 149.16603747471788
HACKETT,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.249342152591154, 149.1670534569433
CAMPBELL,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.28787094170515, 149.15437774657997
RUSSELL,12 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.29830510346507, 149.14901160233134
RUSSELL,10.5 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.30234684668414, 149.1531610032598
AINSLIE,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.26495181076617, 149.14009124923473
CANBERRA CENTRAL (RURAL DIST.),12 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.25827677444125, 149.08825637795283
DOWNER,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.2433105478016, 149.1411547493723
LYNEHAM,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.24944348694451, 149.12547819111018
TURNER,6.5 metres,STEEL ORDINARY,4.5,LIGHT EMITTING DIODE,-35.27487089374078, 149.12584121838705
WATSON,3.5 metres,CONCRETE COLUMN,NONE,MERCURY VAPOUR,-35.23820239228531, 149.16080996165365
CAMPBELL,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.28705771338528, 149.16093436144024
TURNER,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.27007165629999, 149.1273497524079
LYNEHAM,9 metres,STEEL ORDINARY,3.5,METAL HALIDE,-35.245171699096744, 149.1314926442465
LYNEHAM,4.5 metres,STEEL ORDINARY,NONE,SODIUM VAPOUR HIGH PRESSURE TW,-35.2524441419736, 149.12464161079126
CITY,4.5 metres,STEEL ORDINARY,0.5,METAL HALIDE,-35.27690083494525, 149.13097334605564
O'CONNOR,6.5 metres,WOODEN POLE,,COMPACT FLUORESCENT,-35.25113632295748, 149.11738035399424
ACTON,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.28256077746787, 149.12090651373748
CITY,10.5 metres,,4.5,METAL HALIDE,-35.28182714759406, 149.13200765645047
AINSLIE,6.5 metres,WOODEN POLE,,COMPACT FLUORESCENT,-35.25922612843839, 149.14817510066646
CITY,4 metres,STEEL ORDINARY,NONE,METAL HALIDE,-35.27988046977831, 149.12642241437408
WATSON,3.5 metres,CONCRETE COLUMN,NONE,MERCURY VAPOUR,-35.23591005957348, 149.1536625530533
LYNEHAM,6.5 metres,STEEL ORDINARY,1.5,COMPACT FLUORESCENT,-35.23936380605646, 149.1180960366435
TURNER,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.26748790532912, 149.1304356289962
CITY,12 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.28467673970031, 149.13596427939083
LYNEHAM,6.5 metres,STEEL ORDINARY,1.5,COMPACT FLUORESCENT,-35.24113151869288, 149.12362176236732
